Date,Open,High,Low,Close,Volume,Daily Return (%),Trading Range,Log Return,Volume × Price
2018-03-20 00:00:00+00:00,556.7219849,567.0900269,521.2039795,557.1749878,1833680000,8%,45.88604736,0.00080613,1.02168E+12
2018-03-21 00:00:00+00:00,559.0999756,589.6069946,550.5720215,561.7319946,1781270016,82%,39.03497314,0.008145506,1.0006E+12
2018-03-22 00:00:00+00:00,562.1030273,577.565979,523.0889893,539.7020264,1523459968,-392%,54.47698975,-0.040007674,8.22214E+11
2018-03-23 00:00:00+00:00,539.8640137,540.4869995,512.1270142,539.6190186,1596349952,-2%,28.35998535,-0.000153815,8.61421E+11
2018-03-24 00:00:00+00:00,542.5720215,545.382019,526.0800171,526.4390259,1300009984,-244%,19.30200195,-0.024727855,6.84376E+11
2018-03-25 00:00:00+00:00,522.7030029,535.8209839,515.6589966,524.2869873,1151170048,-41%,20.1619873,-0.004096294,6.03543E+11
2018-03-26 00:00:00+00:00,524.2869873,526.3790283,470.4400024,489.9509888,1638880000,-655%,55.93902588,-0.067733857,8.02971E+11
2018-03-27 00:00:00+00:00,489.5899963,491.4590149,449.9710083,450.1159973,1617939968,-813%,41.48800659,-0.084800042,7.28261E+11
2018-03-28 00:00:00+00:00,450.2909851,466.2109985,444.8609924,446.2789917,1514179968,-85%,21.3500061,-0.008561023,6.75747E+11
2018-03-29 00:00:00+00:00,448.0750122,450.8129883,385.8129883,385.9679871,1970230016,-1351%,65,-0.145189867,7.60446E+11
2018-03-30 00:00:00+00:00,385.9049988,409.9289856,368.6329956,394.644989,1878130048,225%,41.29598999,0.022232168,7.41195E+11
2018-03-31 00:00:00+00:00,395.0039978,418.4679871,392.9530029,396.4570007,1323920000,46%,25.51498413,0.004580989,5.24877E+11
2018-04-01 00:00:00+00:00,397.2539978,400.5280151,363.8049927,379.6069946,1256930048,-425%,36.72302246,-0.043431095,4.77139E+11
2018-04-02 00:00:00+00:00,379.6990051,395.17099,377.5929871,386.4249878,1102259968,180%,17.57800293,0.017801276,4.25941E+11
2018-04-03 00:00:00+00:00,387.3120117,418.9679871,383.5320129,416.8930054,1363399936,788%,35.43597412,0.075891839,5.68392E+11
2018-04-04 00:00:00+00:00,416.4849854,417.4719849,375.3099976,380.5429993,1287730048,-872%,42.1619873,-0.091230429,4.90037E+11
2018-04-05 00:00:00+00:00,379.946991,387.7160034,369.8160095,383.2319946,1210680064,71%,17.8999939,0.007041358,4.63971E+11
2018-04-06 00:00:00+00:00,382.7309875,385.1950073,366.9110107,370.2850037,967105984,-338%,18.28399658,-0.034367547,3.58105E+11
2018-04-07 00:00:00+00:00,370.3800049,393.0589905,369.9360046,385.3139954,951475008,406%,23.12298584,0.039785585,3.66617E+11
2018-04-08 00:00:00+00:00,385.7430115,402.5899963,385.6019897,400.5079956,948488000,394%,16.98800659,0.038675156,3.79877E+11
2018-04-09 00:00:00+00:00,400.8569946,429.2510071,390.6099854,398.526001,1478390016,-49%,38.64102173,-0.004960987,5.89177E+11
2018-04-10 00:00:00+00:00,399.4110107,415.8880005,393.8789978,414.2430115,1196000000,394%,22.00900269,0.038680043,4.95435E+11
2018-04-11 00:00:00+00:00,415.0239868,430.5400085,412.4710083,430.5400085,1439040000,393%,18.06900024,0.038587469,6.19564E+11
2018-04-12 00:00:00+00:00,430.1610107,493.0580139,417.4129944,492.9410095,2519360000,1449%,75.64501953,0.135349256,1.2419E+12
2018-04-13 00:00:00+00:00,493.1600037,526.4699707,482.6589966,492.7349854,2419249920,-4%,43.81097412,-0.000418036,1.19205E+12
2018-04-14 00:00:00+00:00,492.5799866,512.0239868,488.2789917,501.4779968,1519079936,177%,23.74499512,0.017588257,7.61785E+11
2018-04-15 00:00:00+00:00,502.8800049,531.7020264,502.8800049,531.7020264,1726089984,603%,28.82202148,0.0585235,9.17766E+11
2018-04-16 00:00:00+00:00,532.0739746,534.1970215,500.25,511.1470032,1758979968,-387%,33.94702148,-0.039426005,8.99097E+11
2018-04-17 00:00:00+00:00,511.144989,518.0310059,502.5639954,502.8940125,1760359936,-161%,15.4670105,-0.016277789,8.85274E+11
2018-04-18 00:00:00+00:00,503.3089905,525.09198,503.0450134,524.7890015,1762940032,435%,22.04696655,0.042616843,9.25172E+11
2018-04-19 00:00:00+00:00,524.0380249,567.8889771,523.2620239,567.8889771,2256869888,821%,44.62695313,0.078929657,1.28165E+12
2018-04-20 00:00:00+00:00,567.9890137,618.7150269,560.28302,615.7180176,2849469952,842%,58.43200684,0.080863158,1.75447E+12
2018-04-21 00:00:00+00:00,616.0040283,621.8880005,578.5499878,605.3950195,2612460032,-168%,43.3380127,-0.016907925,1.58157E+12
2018-04-22 00:00:00+00:00,606.1190186,640.7670288,593.8690186,621.8599854,2426269952,272%,46.89801025,0.026833794,1.5088E+12
2018-04-23 00:00:00+00:00,621.1989746,646.7000122,621.0349731,642.5479736,2386830080,333%,25.66503906,0.032726518,1.53365E+12
2018-04-24 00:00:00+00:00,643.3980103,708.875,643.3980103,708.15802,3581860096,1021%,65.47698975,0.09722578,2.53652E+12
2018-04-25 00:00:00+00:00,707.0620117,707.0620117,600.2119751,615.4160156,4216140032,-1310%,106.8500366,-0.140368774,2.59468E+12
2018-04-26 00:00:00+00:00,618.0789795,663.1810303,604.007019,662.809021,2984009984,770%,59.17401123,0.074188409,1.97783E+12
2018-04-27 00:00:00+00:00,662.1090088,684.867981,647.0319824,647.0319824,2598129920,-238%,37.83599854,-0.024091171,1.68107E+12
2018-04-28 00:00:00+00:00,644.6459961,691.4420166,644.6459961,683.6779785,2496659968,566%,46.79602051,0.05509129,1.70691E+12
2018-04-29 00:00:00+00:00,683.9119873,697.7559814,670.5130005,688.8809814,2740559872,76%,27.24298096,0.0075815,1.88792E+12
2018-04-30 00:00:00+00:00,689.7609863,694.4390259,666.1170044,669.9240112,2853100032,-275%,28.32202148,-0.027904225,1.91136E+12
2018-05-01 00:00:00+00:00,670.4630127,674.4030151,637.539978,673.6129761,2678960128,55%,36.86303711,0.005491437,1.80458E+12
